latex_pred,latex_true,pron,cer,wer,rouge1,chrf,chrfpp,bleu,sbleu,meteor,cer_lower,wer_lower,rouge1_lower,chrf_lower,chrfpp_lower,bleu_lower,sbleu_lower,meteor_lower
 h(\gamma) = \Theta(f(\epsilon)),h(\gamma) = \Theta(f(\epsilon)),H от гамма равно Тета от ф от эпсилон.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \phi(\eta) = \Theta(\phi(\epsilon)),\phi(\eta) = \Theta(\phi(\epsilon)),Фи от эта равно Тета от фи от эпсилон.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 g(\delta) = \Theta(\phi(\delta)),g(\delta) = \Theta(\phi(\delta)),G от дельта равно Тета от фи от дельта.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 f(y) = \Theta(f(x)),f(y) = \Theta(\phi(z)),Ф от игрек равно Тета от фи от з.,0.22727272727272727,0.3333333333333333,0.6,0.5924448860309769,0.6074475865187005,0.5799150677091909,0.579915067709191,0.8066666666666668,0.22727272727272727,0.3333333333333333,0.6,0.5924448860309769,0.6074475865187005,0.5799150677091909,0.579915067709191,0.8066666666666668
" \psi(\eta, \epsilon) = 176 \epsilon^2 + 95\delta\epsilon + 304\zeta^2","\psi(\eta, \epsilon) = 176 \epsilon^2 + 95\delta\epsilon + 304\zeta^2","Пси от эта, эпсилон равно 176 эпсилон в квадрате плюс 95 дельта эпсилон плюс 304 дзета в квадрате.",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997724169321802,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997724169321802
" \omega(c, x) = 652 \delta^2 + 731\delta\epsilon + 54\zeta^2","\omega(c, x) = 652 \delta^2 + 731\delta\epsilon + 54\zeta^2","Омега от цэ,иксравно 652 дельта в квадрате плюс 731 дельта эпсилон  плюс 54 дзета в квадрате.",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997724169321802,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997724169321802
" f(\zeta, y) = 26\zeta^2 + 740\delta\epsilon + 781\zeta^2","f(\zeta, y) = 720 \zeta^2 + 740\delta\epsilon + 781\zeta^2","Ф от дзета, игрек равно 26 дзета в квадрате плюс 740 дельта эпсилон  плюс 781 дзета в квадрате.",0.05172413793103448,0.2222222222222222,0.9166666666666666,0.8898430470851015,0.8475429873224052,0.8895260356363631,0.8895260356363631,0.8501505541674674,0.05172413793103448,0.2222222222222222,0.9166666666666666,0.8898430470851015,0.8475429873224052,0.8895260356363631,0.8895260356363631,0.8501505541674674
 \lim_{{x \to c}} \tan x = \tan c,\lim_{{x \to c}} \tan x = \tan c,предел при икс стремящемся к c от тангенс икс равен тангенс c,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997724169321802,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997724169321802
 e^{c\pi} + 815 = 0,e^{c\pi} + 815 = 0,E в степени цэ пи плюс 815 равно нулю.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9990234375,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9990234375
 \frac{d}{d \alpha} h(z) = h'(a),\frac{d}{d \alpha} h(z) = h'(a),Производная h от з по отношению к альфа равна h-прайм от а.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999142661179699,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999142661179699
 \det(C) = 679,\det(C) = 6779,Определитель матрицы C равен шесть тысяч семьсот семьдесят девять.,0.07142857142857142,0.3333333333333333,0.6666666666666666,0.8291360088975661,0.7992057693776442,0.8091067115702212,0.8091067115702206,0.8300000000000002,0.07142857142857142,0.3333333333333333,0.6666666666666666,0.8291360088975661,0.7992057693776442,0.8091067115702212,0.8091067115702206,0.8300000000000002
 \lim_{x \to {infinity}} h(\beta),\lim_{x \to {infinity}} h(\beta),"Предел функции h от бета при икс, стремящемся к бесконечности.",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \lim_{\alpha \to {infinity}} \phi(y),\lim_{\alpha \to {infinity}} \phi(y),"Предел функции фи от игрек при альфа, стремящемся к бесконечности.",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \lim_{y \to {infinity}} g(\zeta),\lim_{y \to {infinity}} g(z),"Предел функции g от зетта при игрек, стремящемся к бесконечности.",0.14285714285714285,0.25,0.8333333333333334,0.8921177750828362,0.8684592892463665,0.8065008590125561,0.8065008590125565,0.9139118457300276,0.14285714285714285,0.25,0.8333333333333334,0.8921177750828362,0.8684592892463665,0.8065008590125561,0.8065008590125565,0.9139118457300276
 \lim_{c \to {infinity}} f(\delta),\lim_{c \to {infinity}} f(\delta),"Предел функции f от дельта при цэ, стремящемся к бесконечности.",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \nabla \cdot \vec{F} = 192,\nabla \cdot \vec{F} = 192,Дивергенция вектора F равна сто девяносто два.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9990234375,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9990234375
 \nabla \cdot \vec{F} = 699,\nabla \cdot \vec{F} = 699,Скалярный результат применения оператора дивергенции к вектору F равен шестьсот девяносто девять.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9990234375,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9990234375
 \frac{\partial h}{\partial \zeta} = h',\frac{\partial h}{\partial \zeta} = h',Производная функции h по переменной зета обозначается как h штрих.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \frac{\partial g}{\partial \eta} = g',\frac{\partial g}{\partial \eta} = g',Производная функции g по переменной эта обозначается как g штрих.,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 4(2^2) + 3,4(2^2) + 3,4 умножить на 2 в квадрате плюс 3,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852
 4(2^2) + 3,4(2^2) + 3,4 умножить на 2 в степени 2 плюс 3,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852
 4(2^2) + 3,4(2^2) + 3,4 умножить на 2 возведённое в квадрат плюс 3,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9976851851851852
 \lim_{{x \to 0}} (x^2 + 4) = 0^2 + 4 = 4,\lim_{{x \to 0}} (x^2 + 4) = 0^2 + 4 = 4,предел при икс стремящемся к 0 от икс в квадрате плюс 4 равен 0 в квадрате плюс 4 равен 4,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999271030762502,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999271030762502
 \lim_{{x \to c}} g(x),\lim_{{x \to c}} g(x),предел при икс стремящемся к c от g от икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \lim_{h\to 0} \cos(x+h) - \cos(x),\lim_{h\to 0} \cos(x+h) - \cos(x),предел аш стремится к нулю косинус от икс плюс аш минус косинус икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9998177842565598,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9998177842565598
 \lim_{x\to a} [f(x) + g(x)],\lim_{x\to a} [f(x) + g(x)],предел икс стремится к а функция от икс плюс функция от икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9998779296875,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9998779296875
 \ln{x},\ln x,натуральный логарифм икс,0.4,1.0,1.0,0.47972720478325853,0.3198181365221724,0.0,0.23643540225079385,0.45454545454545453,0.4,1.0,1.0,0.47972720478325853,0.3198181365221724,0.0,0.23643540225079385,0.45454545454545453
 \log_{\mathrm{e}}{x},\ln x,логарифм по основанию е от икс,3.4,1.0,0.3333333333333333,0.1448876794812413,0.09659178632082754,0.0,0.03673526562988939,0.17857142857142858,3.4,1.0,0.3333333333333333,0.1448876794812413,0.09659178632082754,0.0,0.03673526562988939,0.17857142857142858
 \lim_{{x \to a}} f(x),\lim_{{x \to a}} f(x),предел при икс стремится к а от ф от икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \frac{d}{dx} \sin(x),\frac{d}{dx} \sin(x),производная синус икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 \frac{d}{dx} \csc(x),\frac{d}{dx} \csc(x),производная косеканс икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 \frac{d}{dx} \ln(x),\frac{d}{dx} \log_a(x),производная логарифм по основанию а от икс,0.18181818181818182,0.5,0.7272727272727272,0.6899335767942705,0.6533581398466562,0.6526220818377341,0.6526220818377338,0.9054545454545455,0.18181818181818182,0.5,0.7272727272727272,0.6899335767942705,0.6533581398466562,0.6526220818377341,0.6526220818377338,0.9054545454545455
 \frac{d}{dx} \text{arccot}(x),\frac{d}{dx} \text{arccoth}(x),производная гиперболический арккотангенс икс,0.03333333333333333,0.5,0.8333333333333334,0.8767476404229504,0.7930034560392178,0.8153551038173115,0.8153551038173119,0.9268808114961962,0.03333333333333333,0.5,0.8333333333333334,0.8767476404229504,0.7930034560392178,0.8153551038173115,0.8153551038173119,0.9268808114961962
 \lim_{{x \to a}} f(x),\lim_{{x \to a}} f(x),"предел, когда икс стремится к а, эф от икс",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \frac{d}{dx} \sin(x),\frac{d}{dx} \sin(x),производная синус икс по икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 \frac{d}{dx} \csc(x),\frac{d}{dx} \csc(x),производная косеканс икс по икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 \frac{d}{dx} \log_a(x),\frac{d}{dx} \log_a(x),производная логарифм по основанию а от икс по икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 \frac{d}{dx} \text{arccot}(x),\frac{d}{dx} \text{arccoth}(x),производная гиперболический арккотангенс икс по икс,0.03333333333333333,0.5,0.8333333333333334,0.8767476404229504,0.7930034560392178,0.8153551038173115,0.8153551038173119,0.9268808114961962,0.03333333333333333,0.5,0.8333333333333334,0.8767476404229504,0.7930034560392178,0.8153551038173115,0.8153551038173119,0.9268808114961962
" \int \arctan(x) \, dx","\int \arctan(x) \, dx",интеграл арктангенс икс д икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9990234375,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9990234375
 \int_{-a}^{a} x^3 dx,"\int_{-a}^a x^3 \, dx",интеграл от минус а до а икс в кубе д икс,0.23809523809523808,0.5,1.0,0.5728541202805909,0.47533161174985905,0.5564924657670628,0.556492465767063,0.3296703296703296,0.23809523809523808,0.5,1.0,0.5728541202805909,0.47533161174985905,0.5564924657670628,0.556492465767063,0.3296703296703296
 \int_{0}^{1} e^{-x^2} dx,"\int_0^1 e^{-x^2} \, dx",интеграл от нуля до единицы е в степени минус икс в квадрате д икс,0.30434782608695654,0.5,1.0,0.48201055625746525,0.44290661566109724,0.43739533726502366,0.4373953372650236,0.5694117647058823,0.30434782608695654,0.5,1.0,0.48201055625746525,0.44290661566109724,0.43739533726502366,0.4373953372650236,0.5694117647058823
" \int \frac{1}{x^2+1} \, dx","\int \frac{1}{x^2+1} \, dx","интеграл от единицы, деленной на икс в квадрате плюс один д икс",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 \lim_{{x \to a}} f(x),\lim_{{x \to a}} f(x),"предел эф от икс при икс, стремящемся к а",0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9997106481481481
 \frac{d}{dx} \sin(x),\frac{d}{dx} \sin(x),производная по икс от синус икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 \frac{d}{dx} \csc(x),\frac{d}{dx} \csc(x),производная по икс от косеканс икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 \frac{d}{dx} \log_a(x),\frac{d}{dx} \log_a(x),производная по икс от логарифм по основанию а от икс,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 \frac{d}{dx} \text{arccosh}(x),\frac{d}{dx} \text{arccoth}(x),производная по икс от гиперболический арккотангенс икс,0.03333333333333333,0.5,0.8333333333333334,0.8631885674989124,0.7828080922908509,0.8153551038173115,0.8153551038173119,0.9268808114961962,0.03333333333333333,0.5,0.8333333333333334,0.8631885674989124,0.7828080922908509,0.8153551038173115,0.8153551038173119,0.9268808114961962
 \sqrt{x},\sqrt{x},икс под квадратным корнем,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9921875,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9921875
 A \cup B,A \cup B,объединение А и Б,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 \mathcal{P}(A),\mathcal{P}(A),множество всех подмножеств А,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 A \subseteq B,A \subseteq B,А подмножество Б,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 E \cap F,E \cap F,пересечение множеств Е и Ф,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 I \subseteq J,I \subseteq J,множество I является подмножеством множества J,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9814814814814815
 \mathcal{P}(W) \setminus \mathcal{P}(x),\mathcal{P}(W) \setminus \mathcal{P}(X),разность множества всех подмножеств W и икс,0.02564102564102564,0.3333333333333333,1.0,0.9463908283761225,0.8889597879487584,0.8915993127600096,0.8915993127600096,0.9998518518518519,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9998518518518519
 Y \in \mathcal{P}(Z),Y \in \mathcal{P}(Z),множество Y является элементом множества всех подмножеств Z,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586
 (N \cup O) \times (N \cup O),(N \cup O) \times (N \cup O),декартово произведение объединения множеств N и O,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 (C \cup D) \cap (C \cup D),(C \cup D) \cap (C \cup D),пересечение объединения множеств C и D,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9996243425995492
 X \in (Y \cup Z),X \in (Y \cup Z),множество икс является элементом объединения множеств Y и Z,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9985422740524781
 \mathcal{P}(A) \cup B^c,\mathcal{P}(A) \cup B^c,объединение множества всех подмножеств A и дополнения множества B,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9993141289437586
 \frac{a}{b} \div \frac{c}{d},\frac{\frac{a}{b}}{c},а делить на б и все это делить на с,0.8095238095238095,3.0,0.8333333333333333,0.6671105889205476,0.5510358825456712,0.5595642461260143,0.5595642461260144,0.8214541868388022,0.8095238095238095,3.0,0.8333333333333333,0.6671105889205476,0.5510358825456712,0.5595642461260143,0.5595642461260144,0.8214541868388022
 xy + z,xy + z,икс умножить на игрек плюс зет,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9814814814814815,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9814814814814815
